image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19,image20,bbox1,bbox2,bbox3,bbox4,bbox5,bbox6,bbox7,bbox8,bbox9,bbox10,bbox11,bbox12,bbox13,bbox14,bbox15,bbox16,bbox17,bbox18,bbox19,bbox20,bbox_type1,bbox_type2,bbox_type3,bbox_type4,bbox_type5,bbox_type6,bbox_type7,bbox_type8,bbox_type9,bbox_type10,bbox_type11,bbox_type12,bbox_type13,bbox_type14,bbox_type15,bbox_type16,bbox_type17,bbox_type18,bbox_type19,bbox_type20
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_006562.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_000500.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/678_2008_000499.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1840_2011_006819.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001189.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1665_2008_001542.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1193_2011_007188.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/504_2011_001655.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1352_2010_002406.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/604_2010_006878.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001605.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001790.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1984_2010_003854.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1091_2011_003643.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/115_2008_004659.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_004872.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1631_2008_006703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1786_2008_003108.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001980.jpg,"[[33, 25, 336, 190]]","[[13.0, 20.0, 428.0, 292.0]]","[[222.5, 101.875, 63.75, 127.5]]","[[88.0, 24.0, 83.0, 295.0]]","[[191.0, 184.0, 280.0, 155.0]]","[[31, 162, 36, 320]]","[[80, 3, 131, 393]]","[[368.75, 143.75, 11.875, 40.0]]","[[70.0, 28.0, 365.0, 230.0]]","[[55.0, 139.0, 53.0, 146.0]]","[[72.0, 16.0, 88.0, 263.0]]","[[155.0, 59.0, 219.0, 163.0]]","[[93, 83, 124, 366]]","[[176.25, 22.5, 136.25, 143.125]]","[[142.0, 1.0, 175.0, 499.0]]","[[176.0, 166.0, 76.0, 31.0]]","[[56, 60, 95, 425]]","[[33.0, 73.0, 51.0, 114.0]]","[[5, 232, 262, 143]]","[[-19.375, 48.125, 118.125, 70.625]]",random,gt,human,gt,gt,random,random,human,gt,gt,gt,gt,random,human,gt,gt,random,gt,random,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1827_2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1170_2008_001989.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000851.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/64_2010_002316.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/115_2008_004659.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/104_2011_000024.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1321_2011_004866.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/435_2012_000636.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/446_2007_002565.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001752.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_006703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1249_2008_006227.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1547_2012_004331.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_003999.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000951.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001271.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001011.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/282_2012_001545.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1599_2012_000656.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_000216.jpg,"[[63, 250, 282, 212]]","[[5.0, 22.0, 419.0, 458.0]]","[[177.0, 15.0, 271.0, 317.0]]","[[86, 53, 308, 97]]","[[57, 21, 420, 337]]","[[108.0, 48.0, 157.0, 284.0]]","[[235.625, 163.125, 124.375, 122.5]]","[[147.0, 22.0, 353.0, 353.0]]","[[268.125, 171.25, 71.25, 171.875]]","[[177.0, 25.0, 78.0, 412.0]]","[[58.0, 138.0, 278.0, 88.0]]","[[166, 48, 14, 331]]","[[99.375, 16.25, 106.25, 214.375]]","[[280.0, 196.0, 169.0, 148.0]]","[[35.0, 28.0, 97.0, 289.0]]","[[15.0, 15.0, 308.0, 470.0]]","[[55, 23, 132, 300]]","[[135.0, 87.0, 173.0, 288.0]]","[[53, 99, 405, 219]]","[[59.0, 71.0, 207.0, 103.0]]",random,gt,gt,random,random,gt,human,gt,human,human,gt,random,human,gt,gt,gt,random,gt,random,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_006178.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1984_2010_003854.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003030.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001908.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001189.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003016.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1306_2009_004718.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000466.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1198_2009_000293.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1175_2012_000185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1091_2011_003643.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/500_2010_005848.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/504_2011_001655.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002818.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/708_2009_000016.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000914.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1152_2011_002034.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1545_2010_000361.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_005115.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1557_2012_003706.jpg,"[[68.85, 17.0, 194.65, 394.4]]","[[-9.375, 26.25, 418.125, 285.625]]","[[10, 69, 267, 102]]","[[239.375, 53.75, 238.125, 296.875]]","[[152.5, 260.0, 213.125, 75.0]]","[[179.0, 124.0, 216.0, 152.0]]","[[88.0, 70.0, 307.0, 302.0]]","[[62.0, 90.0, 338.0, 211.0]]","[[38, 187, 289, 191]]","[[66, 158, 430, 143]]","[[70.0, 168.0, 59.0, 125.0]]","[[218.125, 211.25, 270.625, 123.125]]","[[29, 71, 141, 421]]","[[127.5, 350.0, 181.875, 38.75]]","[[69, 61, 11, 416]]","[[5, 8, 264, 305]]","[[220, 33, 105, 444]]","[[1.0, 172.0, 228.0, 203.0]]","[[68.125, 88.125, 405.625, 186.875]]","[[140.0, 254.0, 95.0, 158.0]]",human,human,random,human,human,gt,gt,gt,random,random,gt,human,random,human,random,random,random,gt,human,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/653_2010_000433.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000097.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005820.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/794_2008_002645.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001926.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001605.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1744_2012_002191.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_002013.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1786_2008_003108.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000105.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1915_2012_001849.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005970.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003628.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004778.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_003999.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_004627.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1306_2009_004718.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001173.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000951.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/71_2011_002517.jpg,"[[31.0, 32.0, 226.0, 292.0]]","[[36.0, 162.0, 99.0, 37.0]]","[[85.625, 176.875, 28.125, 13.75]]","[[1.0, 109.0, 233.0, 266.0]]","[[315.0, 77.0, 180.0, 255.0]]","[[23, 238, 292, 118]]","[[358.75, 66.25, 132.5, 274.375]]","[[48.125, 1.25, 371.25, 327.5]]","[[-27.0, 176.0, 129.0, 137.0]]","[[470.0, 175.625, 5.625, 3.75]]","[[130.625, 72.5, 182.5, 261.875]]","[[234.375, 280.625, 22.5, 45.0]]","[[154.0, 135.0, 105.0, 166.0]]","[[0.8, 81.6, 108.0, 231.2]]","[[197, 60, 131, 424]]","[[125.0, 46.0, 225.0, 92.0]]","[[156.0, 65.0, 156.0, 238.0]]","[[108, 64, 172, 433]]","[[36.25, 21.25, 100.0, 291.25]]","[[66, 104, 117, 324]]",gt,gt,human,gt,gt,random,human,human,human,human,human,human,gt,human,random,gt,gt,random,human,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/444_2008_005408.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001650.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1726_2008_001792.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/945_2010_001768.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001116.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/748_2010_003640.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1741_2010_003822.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/326_2011_003516.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1792_2008_000273.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1303_2010_000590.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003424.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_000500.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/355_2009_002073.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_004461.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/188_2011_001600.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_005978.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/678_2008_000499.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000033.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/246_2011_006385.jpg,"[[90.0, 70.0, 371.0, 283.0]]","[[165, 99, 215, 174]]","[[32, 15, 183, 419]]","[[400.0, 93.125, 36.25, 90.0]]","[[165.625, 83.75, 277.5, 237.5]]","[[232, 207, 88, 90]]","[[321.0, 209.0, 87.0, 51.0]]","[[166.0, 97.0, 101.0, 171.0]]","[[265.625, 138.125, 5.625, 15.0]]","[[65.0, 106.0, 174.0, 184.0]]","[[1.0, 30.0, 204.0, 394.0]]","[[59, 480, 150, 18]]","[[28.0, 80.0, 449.0, 152.0]]","[[99, 166, 126, 108]]","[[32.0, 82.0, 171.0, 254.0]]","[[190.625, 165.625, 76.875, 121.25]]","[[0.0, 125.0, 466.875, 157.5]]","[[3, 35, 134, 289]]","[[109, 38, 151, 446]]","[[190.0, 388.0, 37.0, 104.0]]",gt,random,random,human,human,random,gt,gt,human,human,gt,random,gt,random,gt,human,human,random,random,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1587_2010_005978.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001608.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1474_2010_006411.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001411.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/653_2010_000433.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_007034.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000105.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1553_2010_004137.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_004461.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_002200.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000281.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_003191.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1242_2008_006082.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_006703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000755.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/760_2010_001754.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1675_2008_000274.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_006984.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/4_2010_002713.jpg,"[[2.0, 128.0, 468.0, 154.0]]","[[253.0, 278.0, 82.0, 97.0]]","[[165.33599999999998, 177.28799999999998, 75.696, 156.37199999999999]]","[[2.0, 87.0, 498.0, 205.0]]","[[11, 346, 272, 151]]","[[158.0, 35.0, 111.0, 333.0]]","[[-21.875, 153.125, 190.0, 96.875]]","[[19, 6, 188, 476]]","[[53, 37, 267, 424]]","[[474.375, 84.375, 23.75, 90.0]]","[[192.0, 168.0, 217.0, 230.0]]","[[64.0, 21.0, 380.0, 293.0]]","[[88.0, 188.0, 324.0, 99.0]]","[[78, 9, 212, 270]]","[[67, 107, 227, 319]]","[[301, 57, 89, 176]]","[[29.375, 182.5, 182.5, 109.375]]","[[297.0, 276.0, 75.0, 57.0]]","[[327.5, 72.5, 119.375, 279.375]]","[[174.0, 150.0, 110.0, 72.0]]",gt,gt,human,gt,random,gt,human,random,random,human,gt,gt,gt,random,random,random,human,gt,human,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_004627.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1949_2010_001337.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_003999.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1306_2009_004718.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1496_2008_003395.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000851.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_004310.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/326_2011_003516.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/462_2008_002665.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1564_2008_000489.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002526.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1422_2009_002407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/798_2011_006605.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_000435.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001411.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1665_2008_001542.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1545_2010_000361.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1169_2011_001972.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004778.jpg,"[[131, 321, 54, 66]]","[[87.0, 310.0, 52.0, 48.0]]","[[274.375, 195.0, 174.375, 139.375]]","[[44, 10, 326, 326]]","[[133.0, 304.0, 102.0, 193.0]]","[[106, 23, 167, 413]]","[[168.0, 136.0, 12.0, 27.0]]","[[98, 21, 150, 314]]","[[38.125, 40.625, 154.375, 201.25]]","[[271.25, 26.25, 215.625, 346.875]]","[[56, 90, 130, 121]]","[[236.875, 175.0, 44.375, 35.0]]","[[84.0, 87.0, 325.0, 246.0]]","[[221.0, 142.0, 110.0, 161.0]]","[[31.25, 102.5, 174.375, 188.75]]","[[81, 5, 221, 491]]","[[54.0, 55.0, 446.0, 304.0]]","[[59, 41, 296, 196]]","[[280.0, 27.0, 220.0, 346.0]]","[[12.8, 167.2, 135.2, 168.8]]",random,human,human,random,human,random,gt,random,human,human,random,human,gt,gt,human,random,gt,random,gt,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1387_2011_001928.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1631_2008_006703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001790.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_006786.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/188_2011_001600.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005141.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000033.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_007034.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1864_2008_000254.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1152_2011_002034.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_000216.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_000283.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1553_2010_004137.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001451.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/435_2012_000636.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1653_2008_000993.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002526.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_005828.jpg,"[[29.375, 71.25, 158.75, 205.625]]","[[58.0, 138.0, 278.0, 88.0]]","[[74, 302, 181, 135]]","[[50, 93, 318, 372]]","[[1.0, 193.0, 50.0, 181.0]]","[[45, 320, 309, 149]]","[[336.0, 109.0, 128.0, 248.0]]","[[106, 260, 117, 222]]","[[233.75, 182.5, 70.0, 113.75]]","[[330, 85, 143, 58]]","[[104, 22, 308, 281]]","[[73.0, 54.0, 427.0, 245.0]]","[[57.0, 70.125, 207.0, 102.75]]","[[101, 59, 112, 159]]","[[190.0, 34.0, 160.0, 89.0]]","[[37.6, 0.8, 274.4, 376.8]]","[[41, 19, 233, 210]]","[[283.125, 62.5, 213.125, 260.625]]","[[189, 94, 26, 380]]","[[43, 75, 222, 167]]",human,gt,random,random,gt,random,gt,random,human,random,random,gt,human,random,gt,human,random,human,random,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000851.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_006829.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_003191.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001790.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/855_2010_001560.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_000857.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1257_2009_002066.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_000500.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002578.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/401_2010_003665.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1949_2010_001337.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/192_2012_000718.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_006984.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/380_2011_003294.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/385_2010_000216.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001908.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1802_2009_002571.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1997_2010_003257.jpg,"[[35.0, 279.0, 40.0, 53.0]]","[[10, 123, 329, 70]]","[[32, 325, 260, 132]]","[[150, 399, 63, 16]]","[[141.25, 131.25, 25.625, 28.125]]","[[67, 336, 229, 45]]","[[321, 1, 21, 472]]","[[193.125, 168.125, 28.125, 25.0]]","[[1.0, 150.0, 428.0, 136.0]]","[[414.0, 243.0, 75.0, 73.0]]","[[1.0, 1.0, 499.0, 374.0]]","[[93.0, 79.0, 52.0, 198.0]]","[[25.0, 134.0, 187.0, 241.0]]","[[23, 149, 62, 345]]","[[45, 90, 248, 263]]","[[25.625, 185.625, 25.0, 76.875]]","[[63, 95, 58, 65]]","[[21.0, 58.0, 22.0, 56.0]]","[[9, 8, 319, 487]]","[[36.0, 31.0, 158.0, 137.0]]",gt,random,random,random,human,random,random,human,gt,gt,gt,human,gt,random,random,human,random,gt,random,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_003334.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1387_2011_001928.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1792_2008_000273.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_003352.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_002988.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001189.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1242_2008_006082.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000383.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/446_2007_002565.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001650.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/213_2011_001392.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_003640.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005141.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_005184.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/798_2011_006605.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_006876.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001173.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/204_2011_001915.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001241.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/945_2010_001768.jpg,"[[64.5, 41.0, 58.0, 130.5]]","[[303.0, 30.0, 178.0, 253.0]]","[[1.0, 158.0, 239.0, 161.0]]","[[29, 52, 184, 308]]","[[17, 53, 231, 397]]","[[3, 96, 209, 357]]","[[11, 230, 274, 156]]","[[20, 181, 17, 105]]","[[26, 55, 340, 345]]","[[237.0, 49.0, 79.0, 387.0]]","[[76, 14, 96, 64]]","[[5, 12, 364, 312]]","[[27.0, 111.0, 190.0, 264.0]]","[[17, 44, 317, 53]]","[[130.625, 51.25, 76.875, 250.0]]","[[74.0, 118.0, 93.0, 85.0]]","[[1.0, 117.0, 499.0, 258.0]]","[[205, 47, 94, 427]]","[[62, 131, 71, 289]]","[[71, 17, 248, 455]]",human,gt,gt,random,random,random,random,random,random,human,random,random,gt,random,human,human,gt,random,random,random
